"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M520","2020-03-01 20:00:00","15.000","28.000","2.300","21.300","0.860","1012.700","","0.000","-99.000","-99.000","-99.000","27.300","","19.100",""
"C0A530","2020-03-01 20:00:00","300.000","45.000","0.900","16.700","0.990","982.800","","0.000","-99.000","-99.000","-99.000","24.100","","16.000",""
"C0E820","2020-03-01 20:00:00","220.000","36.000","1.700","18.400","0.920","991.300","","0.000","-99.000","-99.000","-99.000","24.500","","16.500",""
"C0G760","2020-03-01 20:00:00","53.000","352.000","1.400","20.800","0.990","1011.600","","0.000","-99.000","-99.000","-99.000","28.500","","19.000",""
"CM0120","2020-03-01 20:00:00","4.000","44.000","5.600","22.400","0.760","1014.700","","0.000","-99.000","-99.000","-99.000","26.000","","21.100",""
"C0Z290","2020-03-01 20:00:00","946.000","0.000","0.000","16.600","0.990","911.100","","0.000","-99.000","-99.000","-99.000","21.000","","15.500",""
"C0V680","2020-03-01 20:00:00","40.000","355.000","2.600","24.200","0.790","1009.400","","0.000","-99.000","-99.000","-99.000","29.800","","21.700",""
"C0F9U0","2020-03-01 20:00:00","74.000","56.000","1.000","21.700","0.840","1006.400","","0.000","-99.000","-99.000","-99.000","28.400","","21.100",""
"C0AI10","2020-03-01 20:00:00","76.000","353.000","1.100","17.900","0.980","1008.200","","0.500","-99.000","-99.000","-99.000","24.600","","17.700",""
"C0V530","2020-03-01 20:00:00","34.000","358.000","3.000","22.800","0.870","1010.000","","0.000","-99.000","-99.000","-99.000","29.600","","20.000",""
"C0R550","2020-03-01 20:00:00","38.000","330.000","2.000","24.300","0.810","1010.300","","0.000","-99.000","-99.000","-99.000","30.900","","19.500",""
"C0F9L0","2020-03-01 20:00:00","253.000","53.000","2.800","19.500","0.940","986.100","","0.000","-99.000","-99.000","-99.000","25.000","","18.900",""
"C0A950","2020-03-01 20:00:00","60.000","351.000","8.900","17.700","1.000","1010.700","","0.000","-99.000","-99.000","-99.000","21.100","","16.800",""
"C0R160","2020-03-01 20:00:00","45.000","331.000","2.300","23.400","0.990","1008.200","","0.000","-99.000","-99.000","-99.000","30.700","","20.000",""
"C0F9S0","2020-03-01 20:00:00","43.000","360.000","2.800","21.400","0.820","1010.300","","0.000","-99.000","-99.000","-99.000","27.500","","20.500",""
"C0M820","2020-03-01 20:00:00","980.000","54.000","0.600","17.100","0.640","907.300","","0.000","-99.000","-99.000","-99.000","24.500","","14.000",""
"C0G870","2020-03-01 20:00:00","12.000","16.000","2.700","21.700","0.810","1014.700","","0.000","-99.000","-99.000","-99.000","26.700","","19.300",""
"C0R530","2020-03-01 20:00:00","16.000","353.000","2.700","23.900","0.740","1012.100","","0.000","-99.000","-99.000","-99.000","27.200","","20.900",""
"C0O840","2020-03-01 20:00:00","134.000","36.000","0.700","21.500","0.920","997.400","","0.000","-99.000","-99.000","-99.000","28.700","","19.900",""
"C0A890","2020-03-01 20:00:00","40.000","342.000","1.300","18.200","0.930","1012.200","","0.000","-99.000","-99.000","-99.000","22.800","","16.600",""
"C0A660","2020-03-01 20:00:00","97.000","348.000","0.900","16.700","0.980","1006.100","","0.000","6.000","301.000","","18.600","","16.700",""
"C0T9H0","2020-03-01 20:00:00","725.000","57.000","2.900","17.300","0.990","935.200","","0.000","-99.000","-99.000","-99.000","25.300","","16.900",""
"C0R270","2020-03-01 20:00:00","51.000","341.000","3.200","23.300","0.990","1007.200","","0.000","-99.000","-99.000","-99.000","29.600","","21.600",""
"C0O980","2020-03-01 20:00:00","18.000","8.000","2.000","22.700","0.840","1013.500","","0.000","-99.000","-99.000","-99.000","31.400","","19.000",""
"C0T9I0","2020-03-01 20:00:00","152.000","49.000","2.100","20.600","0.930","999.500","","2.500","-99.000","-99.000","-99.000","26.300","","19.600",""
"C0V760","2020-03-01 20:00:00","30.000","9.000","2.900","24.400","0.790","1011.300","","0.000","-99.000","-99.000","-99.000","29.200","","21.500",""
"C0AG90","2020-03-01 20:00:00","25.000","161.000","0.400","19.500","0.880","1015.100","","0.000","-99.000","-99.000","-99.000","24.200","","18.800",""
"C0R570","2020-03-01 20:00:00","37.000","76.000","1.900","24.300","0.800","1008.600","","0.000","-99.000","-99.000","-99.000","30.800","","20.800",""
"C0O900","2020-03-01 20:00:00","9.000","2.000","3.800","22.600","0.990","1013.600","","0.000","-99.000","-99.000","-99.000","29.000","","19.600",""
"C0AD00","2020-03-01 20:00:00","86.000","52.000","2.100","17.100","0.960","1008.400","","1.000","7.300","54.000","","21.200","","17.100",""
"C0V700","2020-03-01 20:00:00","24.000","11.000","1.300","24.200","0.800","1010.700","","0.000","-99.000","-99.000","-99.000","28.500","","23.500",""
"C0AH00","2020-03-01 20:00:00","38.000","41.000","3.900","17.900","1.000","1013.200","","0.000","-99.000","-99.000","-99.000","23.900","","17.500",""
"C0X080","2020-03-01 20:00:00","2.000","19.000","3.100","21.800","0.850","1014.400","","0.000","-99.000","-99.000","-99.000","29.600","","17.400",""
"C0G910","2020-03-01 20:00:00","42.000","354.000","3.300","20.900","0.900","1011.300","","0.000","-99.000","-99.000","-99.000","26.600","","20.500",""
